data_ocorrencia;nome_cidade;latitude_ocorrencia;longitude_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia
05/01/2018;Belford Roxo;-22.7645397186;-43.3996276855;0;0
05/01/2018;Rio de Janeiro;-22.9075202942;-43.2981872559;0;0
05/01/2018;Rio de Janeiro;-22.8722229004;-43.2913894653;0;0
05/01/2018;Rio de Janeiro;-22.9686107635;-43.1977767944;0;0
05/01/2018;São Gonçalo;-22.827381134;-43.0442810059;1;0
05/01/2018;Rio de Janeiro;-22.8960056305;-43.321269989;0;0
05/01/2018;Rio de Janeiro;-22.8699626923;-43.4360771179;0;0
05/01/2018;Rio de Janeiro;-22.8709640503;-43.4426689148;0;0
05/01/2018;Mesquita;-22.8065814972;-43.4379882812;0;0
05/01/2018;São Gonçalo;-22.827381134;-43.0442810059;0;0
05/01/2018;São Gonçalo;-22.8205490112;-43.0363388062;0;0
06/01/2018;Rio de Janeiro;-22.9533348083;-43.1816444397;0;0
06/01/2018;Rio de Janeiro;-22.8969192505;-43.3516807556;0;0
06/01/2018;Niterói;-22.9533882141;-43.0781211853;0;0
06/01/2018;Rio de Janeiro;-22.8574962616;-43.2430152893;0;0
06/01/2018;Mesquita;-22.776424408;-43.4391937256;0;0
06/01/2018;Rio de Janeiro;-22.8742256165;-43.4685440063;0;0
06/01/2018;Rio de Janeiro;-22.956943512;-43.1699981689;0;0
06/01/2018;Rio de Janeiro;-22.8212966919;-43.4083442688;1;0
06/01/2018;Rio de Janeiro;-22.9233951569;-43.2133178711;0;0
20/01/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
20/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
14/01/2018;São João de Meriti;-22.772296;-43.3632538;1;0
16/01/2018;Rio de Janeiro;-22.8034856;-43.3160082;0;0
17/01/2018;Itaboraí;-22.7493019;-42.8768838;1;0
17/01/2018;Rio de Janeiro;-22.8359432;-43.3620871;0;0
18/01/2018;Itaboraí;-22.7543522;-42.8844941;1;0
17/01/2018;São Gonçalo;-22.7959312;-43.0393139;0;0
19/01/2018;São Gonçalo;-22.7815204;-43.0242287;2;0
19/01/2018;São Gonçalo;-22.8513075;-43.0906588;1;0
19/01/2018;Belford Roxo;-22.7402711;-43.3450478;0;0
19/01/2018;Niterói;-22.8813;-43.0870152;0;0
19/01/2018;Niterói;-22.8882102;-43.0644088;0;0
19/01/2018;São Gonçalo;-22.8597044;-43.0335077;0;0
20/01/2018;Rio de Janeiro;-22.8875573;-43.2581953;0;0
19/01/2018;Rio de Janeiro;-22.8822982;-43.3525257;1;0
15/01/2018;Rio de Janeiro;-22.9128703;-43.2845545;0;0
16/01/2018;Rio de Janeiro;-22.8787784;-43.35761;0;0
17/01/2018;Rio de Janeiro;-22.8927099;-43.2827689;0;0
20/01/2018;Rio de Janeiro;-22.8453344;-43.3558285;0;0
19/01/2018;Belford Roxo;-22.7645391;-43.3996264;0;0
20/01/2018;Itaboraí;-22.7909467;-42.9149297;5;0
20/01/2018;Niterói;-22.8987588;-43.0985184;0;0
20/01/2018;Rio de Janeiro;-22.8393577;-43.3623663;0;0
21/01/2018;Rio de Janeiro;-23.0130411;-43.3889949;0;0
21/01/2018;São Gonçalo;-22.8799032;-42.986026;1;0
21/01/2018;Rio de Janeiro;-22.9383333;-43.2594444;0;0
20/01/2018;Rio de Janeiro;-22.8988185;-43.3521535;0;0
20/01/2018;Belford Roxo;-22.7469406;-43.361366;0;0
22/01/2018;São Gonçalo;-22.8333904;-43.0790318;0;0
20/01/2018;Rio de Janeiro;-22.9383333;-43.2594444;0;0
20/01/2018;Rio de Janeiro;-22.8574971;-43.2430137;0;0
20/01/2018;Rio de Janeiro;-22.8367863;-43.2721107;0;0
20/01/2018;Niterói;-22.8813;-43.0870152;0;0
20/01/2018;Rio de Janeiro;-22.8874161;-43.3555484;0;0
20/01/2018;Niterói;-22.9172755;-43.0902716;0;0
21/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
21/01/2018;Niterói;-22.8813;-43.0870152;0;0
21/01/2018;Rio de Janeiro;-22.8184513;-43.3030143;0;0
21/01/2018;Rio de Janeiro;-22.8234412;-43.2959357;0;0
20/01/2018;Rio de Janeiro;-22.8885564;-43.4140127;0;0
21/01/2018;Itaguaí;-22.8548372;-43.7723055;0;0
21/01/2018;Rio de Janeiro;-22.8634008;-43.3456202;0;0
22/01/2018;Rio de Janeiro;-22.8921253;-43.4277953;0;0
22/01/2018;Rio de Janeiro;-22.9444444;-43.1963889;0;0
22/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
23/01/2018;São Gonçalo;-22.7815204;-43.0242287;0;0
22/01/2018;Rio de Janeiro;-22.9535043;-43.3470493;0;0
21/01/2018;Rio de Janeiro;-22.8333333;-43.3627778;0;1
21/01/2018;Rio de Janeiro;-22.8356214;-43.3639961;1;0
18/01/2018;Rio de Janeiro;-22.8153277;-43.2990252;0;0
20/01/2018;São Gonçalo;-22.8465405;-42.9817558;3;0
21/01/2018;Belford Roxo;-22.7410539;-43.4144725;0;0
22/01/2018;Rio de Janeiro;-22.8246493;-43.3727275;0;0
21/01/2018;Rio de Janeiro;-22.8098174;-43.178954;0;0
22/01/2018;Rio de Janeiro;-22.9210934;-43.2850215;0;0
18/01/2018;Mesquita;-22.8065811;-43.4379884;0;0
22/01/2018;Rio de Janeiro;-22.9939022;-43.2358343;0;0
22/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;1;0
22/01/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
22/01/2018;Duque de Caxias;-22.7862985;-43.3053106;0;0
22/01/2018;Rio de Janeiro;-22.9383333;-43.2594444;1;0
23/01/2018;São Gonçalo;-22.7815204;-43.0242287;0;0
23/01/2018;Rio de Janeiro;-22.8722222;-43.2913889;0;0
23/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
23/01/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
23/01/2018;Rio de Janeiro;-22.9811111;-43.1975;0;0
23/01/2018;Rio de Janeiro;-22.8401095;-43.3780741;0;0
23/01/2018;Niterói;-22.8684818;-43.1077768;0;0
23/01/2018;Rio de Janeiro;-22.8600691;-43.4877142;0;0
23/01/2018;Duque de Caxias;-22.772689;-43.3125635;0;0
23/01/2018;Rio de Janeiro;-22.8227302;-43.2744208;0;0
22/01/2018;Rio de Janeiro;-22.9444444;-43.1963889;0;0
23/01/2018;Duque de Caxias;-22.6745281;-43.2569864;0;0
23/01/2018;Belford Roxo;-22.7481749;-43.3709939;0;0
23/01/2018;Rio de Janeiro;-22.921909;-43.2215506;0;0
23/01/2018;Niterói;-22.8714162;-43.0941434;0;0
13/01/2018;São João de Meriti;-22.788184;-43.385001;1;0
23/01/2018;Niterói;-22.9061167;-43.1284721;1;0
24/01/2018;Belford Roxo;-22.7569514;-43.3998494;0;0
24/01/2018;Rio de Janeiro;-22.8581095;-43.4875308;0;0
23/01/2018;Belford Roxo;-22.7402711;-43.3450478;0;0
23/01/2018;São Gonçalo;-22.8248169;-43.0031349;0;0
24/01/2018;Rio de Janeiro;-22.8581095;-43.4875308;0;0
23/01/2018;Duque de Caxias;-22.6211163;-43.2868327;3;0
23/01/2018;Rio de Janeiro;-22.9352778;-43.2563889;0;1
24/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.910251;-43.2892787;0;0
25/01/2018;Niterói;-22.9345969;-43.1096809;0;0
23/01/2018;São João de Meriti;-22.7907116;-43.3699377;1;0
24/01/2018;Rio de Janeiro;-22.8889072;-43.2391525;0;0
24/01/2018;Rio de Janeiro;-22.8449407;-43.2883172;0;0
24/01/2018;Mesquita;-22.8065811;-43.4379884;0;0
24/01/2018;Rio de Janeiro;-22.8142795;-43.2945556;0;0
24/01/2018;Rio de Janeiro;-22.8717753;-43.4138511;0;0
23/01/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
22/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
22/01/2018;Rio de Janeiro;-22.8316367;-43.3479523;0;0
22/01/2018;Rio de Janeiro;-22.8234412;-43.2959357;0;0
24/01/2018;Rio de Janeiro;-22.8725038;-43.3094206;0;0
24/01/2018;Rio de Janeiro;-22.9488848;-43.3678446;0;0
24/01/2018;Rio de Janeiro;-22.9488848;-43.3678446;0;0
24/01/2018;Rio de Janeiro;-22.9488848;-43.3678446;0;0
24/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
24/01/2018;Rio de Janeiro;-22.9467115;-43.3679747;0;0
24/01/2018;Rio de Janeiro;-22.8786727;-43.3014023;0;0
24/01/2018;Rio de Janeiro;-22.9481299;-43.361439;0;0
24/01/2018;Rio de Janeiro;-22.9531766;-43.3550765;0;0
24/01/2018;Rio de Janeiro;-22.8820737;-43.4099573;1;0
24/01/2018;Rio de Janeiro;-22.9068593;-43.3066586;0;0
24/01/2018;Itaboraí;-22.7883328;-42.9190682;0;0
24/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
24/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
24/01/2018;Rio de Janeiro;-22.8274155;-43.3573031;0;0
24/01/2018;Belford Roxo;-22.7490877;-43.3912572;1;0
24/01/2018;Niterói;-22.8670131;-43.0957901;0;0
25/01/2018;Rio de Janeiro;-22.8857328;-43.2571767;0;0
25/01/2018;Rio de Janeiro;-22.8875573;-43.2581953;0;0
25/01/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
25/01/2018;Rio de Janeiro;-22.9811111;-43.1975;0;0
25/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
25/01/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
23/01/2018;São Gonçalo;-22.8230806;-42.9977557;0;0
24/01/2018;Niterói;-22.929818;-43.0973868;1;0
25/01/2018;São João de Meriti;-22.7841918;-43.3862135;1;0
25/01/2018;Rio de Janeiro;-22.8356214;-43.3639961;1;0
25/01/2018;Rio de Janeiro;-22.9895932;-43.2464165;0;0
25/01/2018;Duque de Caxias;-22.6453952;-43.3318003;0;0
25/01/2018;Duque de Caxias;-22.6809596;-43.2878747;0;0
25/01/2018;Rio de Janeiro;-22.9488848;-43.3678446;0;0
24/01/2018;Rio de Janeiro;-22.8229568;-43.2746279;0;0
25/01/2018;Rio de Janeiro;-22.9895932;-43.2464165;0;0
25/01/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
25/01/2018;Rio de Janeiro;-22.9893641;-43.2457483;0;1
25/01/2018;Rio de Janeiro;-22.9259539;-43.2487131;0;0
25/01/2018;Duque de Caxias;-22.773629;-43.3165856;0;0
25/01/2018;Belford Roxo;-22.7544868;-43.4062663;0;0
25/01/2018;Nova Iguaçu;-22.6711199;-43.4555409;0;0
26/01/2018;Rio de Janeiro;-22.8633328;-43.3322346;0;0
26/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
25/01/2018;Rio de Janeiro;-22.9893641;-43.2457483;0;0
25/01/2018;Japeri;-22.6782533;-43.6063309;0;0
25/01/2018;Nova Iguaçu;-22.7201738;-43.5246361;0;0
26/01/2018;Rio de Janeiro;-22.9002778;-43.1952778;0;0
26/01/2018;Nova Iguaçu;-22.8223213;-43.5964258;0;0
26/01/2018;Rio de Janeiro;-22.8636672;-43.4361619;0;0
26/01/2018;Rio de Janeiro;-22.8231834;-43.2748351;1;0
26/01/2018;Rio de Janeiro;-22.9086743;-43.2869126;0;0
26/01/2018;Rio de Janeiro;-22.9065982;-43.3557374;0;0
26/01/2018;Rio de Janeiro;-22.9193466;-43.2338864;0;0
26/01/2018;Rio de Janeiro;-22.9811111;-43.1975;0;0
26/01/2018;São Gonçalo;-22.8619209;-42.9959577;0;0
26/01/2018;Rio de Janeiro;-22.8996949;-43.2551084;0;0
26/01/2018;São Gonçalo;-22.8477628;-42.994002;0;0
26/01/2018;Niterói;-22.8696615;-43.096481;0;0
26/01/2018;São João de Meriti;-22.7923853;-43.3657606;0;0
27/01/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
27/01/2018;São Gonçalo;-22.7951875;-42.9953417;0;0
27/01/2018;São Gonçalo;-22.7979591;-42.9908686;0;0
27/01/2018;Rio de Janeiro;-22.8229568;-43.2746279;1;0
27/01/2018;Rio de Janeiro;-22.9077778;-43.2616667;0;0
27/01/2018;Rio de Janeiro;-22.91;-43.2575;0;0
27/01/2018;Rio de Janeiro;-22.903592;-43.2404127;0;0
27/01/2018;Duque de Caxias;-22.7745748;-43.3186901;0;0
27/01/2018;Belford Roxo;-22.7507013;-43.3745743;0;0
27/01/2018;São Gonçalo;-22.8467882;-42.9983438;0;0
27/01/2018;Duque de Caxias;-22.794635800000002;-43.3077732;0;0
27/01/2018;Belford Roxo;-22.7563335;-43.4050857;0;0
27/01/2018;Itaguaí;-22.8847099;-43.8147572;0;0
27/01/2018;Rio de Janeiro;-22.8885564;-43.4140127;0;0
27/01/2018;Rio de Janeiro;-22.9441667;-43.2408333;0;0
27/01/2018;Rio de Janeiro;-22.9441667;-43.2408333;0;0
27/01/2018;Rio de Janeiro;-22.9324933;-43.2403543;1;0
27/01/2018;Rio de Janeiro;-22.9223772;-43.1887309;0;0
28/01/2018;São Gonçalo;-22.8338905;-42.9710322;0;0
28/01/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
28/01/2018;São Gonçalo;-22.8467882;-42.9983438;0;0
28/01/2018;Rio de Janeiro;-22.9383333;-43.2594444;0;0
28/01/2018;Rio de Janeiro;-22.9441667;-43.2408333;0;0
27/01/2018;Tanguá;-22.7353459;-42.7238579;0;0
26/01/2018;Itaboraí;-22.7172256;-42.868982;0;0
28/01/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
28/01/2018;Rio de Janeiro;-22.8634008;-43.3456202;0;0
28/01/2018;Rio de Janeiro;-22.8703855;-43.4798073;0;0
29/01/2018;Rio de Janeiro;-22.8556576;-43.2442236;0;0
29/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;1;0
29/01/2018;Rio de Janeiro;-22.8255312;-43.34446;0;0
29/01/2018;Rio de Janeiro;-22.9217436;-43.6637652;0;0
29/01/2018;Duque de Caxias;-22.7862985;-43.3053106;0;0
29/01/2018;Belford Roxo;-22.7061896;-43.3379356;0;0
29/01/2018;Rio de Janeiro;-22.898042;-43.1856603;0;0
29/01/2018;Itaboraí;-22.7570025;-42.8643167;0;0
29/01/2018;Duque de Caxias;-22.772689;-43.3125635;0;0
29/01/2018;Rio de Janeiro;-22.8977124;-43.1908994;0;0
29/01/2018;Belford Roxo;-22.7090457;-43.339847;0;0
29/01/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
29/01/2018;Niterói;-22.8844071;-43.0940103;0;0
29/01/2018;São Gonçalo;-22.8467882;-42.9983438;0;0
29/01/2018;Rio de Janeiro;-22.8308535;-43.2698184;0;0
29/01/2018;Rio de Janeiro;-22.8308535;-43.2698184;0;0
29/01/2018;Rio de Janeiro;-22.9641669;-43.1898623;0;0
29/01/2018;Queimados;-22.7200133;-43.5426687;0;0
29/01/2018;Itaguaí;-22.8707954;-43.8013089;0;0
29/01/2018;Itaguaí;-22.8847099;-43.8147572;0;0
29/01/2018;Rio de Janeiro;-22.9236111;-43.1805556;0;0
20/01/2018;Belford Roxo;-22.7503455;-43.3900282;1;0
24/01/2018;Belford Roxo;-22.7490877;-43.3912572;1;0
25/01/2018;Belford Roxo;-22.7407391;-43.3476574;0;0
26/01/2018;São Gonçalo;-22.8202142;-43.0702487;2;0
27/01/2018;Niterói;-22.8658797;-43.1073225;1;0
28/01/2018;Nova Iguaçu;-22.697919;-43.5243121;1;0
29/01/2018;Belford Roxo;-22.7332114;-43.3806071;1;0
29/01/2018;Belford Roxo;-22.7332114;-43.3806071;0;0
29/01/2018;São Gonçalo;-22.8328865;-42.9931572;1;0
26/01/2018;São Gonçalo;-22.8076673;-42.9602131;0;0
28/01/2018;Rio de Janeiro;-22.9111724;-43.2686344;0;0
27/01/2018;Nova Iguaçu;-22.7545456;-43.4252975;0;0
29/01/2018;Rio de Janeiro;-22.9356556;-43.3825169;0;0
29/01/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
29/01/2018;Rio de Janeiro;-22.9610619;-43.169985;0;0
29/01/2018;Rio de Janeiro;-22.923675;-43.5677575;1;0
29/01/2018;Rio de Janeiro;-22.9641669;-43.1898623;1;0
28/01/2018;Nova Iguaçu;-22.7630768;-43.4198579;0;0
28/01/2018;Rio de Janeiro;-22.807901;-43.3392159;0;0
29/01/2018;Rio de Janeiro;-22.9112284;-43.2340043;0;0
29/01/2018;Rio de Janeiro;-22.840798;-43.380046;0;0
29/01/2018;Rio de Janeiro;-22.9535043;-43.3470493;0;0
30/01/2018;Itaboraí;-22.7749824;-42.9161467;0;0
30/01/2018;Rio de Janeiro;-22.8581095;-43.4875308;0;0
30/01/2018;Rio de Janeiro;-22.8875573;-43.2581953;3;0
30/01/2018;Rio de Janeiro;-22.9441667;-43.2408333;0;0
30/01/2018;São Gonçalo;-22.7979591;-42.9908686;0;0
30/01/2018;Rio de Janeiro;-22.8875573;-43.2581953;0;0
30/01/2018;Rio de Janeiro;-22.9664358;-43.186716;0;0
30/01/2018;Rio de Janeiro;-22.8409058;-43.3789804;0;0
30/01/2018;Rio de Janeiro;-22.8446441;-43.3749173;0;0
30/01/2018;Rio de Janeiro;-22.9893641;-43.2457483;2;0
30/01/2018;São Gonçalo;-22.7967597;-42.9885447;0;0
30/01/2018;São Gonçalo;-22.8338733;-42.9710344;0;0
30/01/2018;Rio de Janeiro;-22.851688;-43.474872;1;0
30/01/2018;Rio de Janeiro;-22.8384125;-43.4007267;0;0
30/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
28/01/2018;Nova Iguaçu;-22.7561319;-43.4607419;1;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;3;0
29/01/2018;Magé;-22.6794625;-43.1662141;0;1
29/01/2018;Niterói;-22.8636635;-43.0875517;0;0
29/01/2018;São Gonçalo;-22.8650942;-43.0687954;0;0
29/01/2018;São Gonçalo;-22.8328865;-42.9931572;1;0
29/01/2018;São Gonçalo;-22.8352726;-43.0482823;1;0
30/01/2018;Rio de Janeiro;-22.7964731;-43.2077641;0;1
30/01/2018;Duque de Caxias;-22.6302579;-43.2110285;0;0
30/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
30/01/2018;Rio de Janeiro;-22.8742263;-43.4685442;0;0
30/01/2018;São Gonçalo;-22.7977768;-42.9909753;0;0
30/01/2018;Rio de Janeiro;-22.9636524;-43.1933727;0;0
31/01/2018;Rio de Janeiro;-22.8875573;-43.2581953;0;0
31/01/2018;Belford Roxo;-22.7218733;-43.3683597;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;São Gonçalo;-22.840763;-43.0783994;0;0
31/01/2018;São Gonçalo;-22.7815204;-43.0242287;0;0
31/01/2018;Rio de Janeiro;-22.8308535;-43.2698184;0;0
31/01/2018;Rio de Janeiro;-22.9480782;-43.3538878;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.891969;-43.240925;0;1
29/01/2018;Rio de Janeiro;-22.9174555;-43.6369857;0;0
30/01/2018;Rio de Janeiro;-22.9569444;-43.17;0;0
31/01/2018;Itaboraí;-22.7553557;-42.8917579;0;0
31/01/2018;Duque de Caxias;-22.7523096;-43.2739077;0;0
28/01/2018;Belford Roxo;-22.733155;-43.375968;0;0
31/01/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
31/01/2018;Rio de Janeiro;-22.906859;-43.3537357;0;0
01/02/2018;Itaguaí;-22.8187043;-43.762242;0;0
31/01/2018;Rio de Janeiro;-22.880275;-43.499629;0;0
31/01/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
31/01/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
01/02/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
01/02/2018;Belford Roxo;-22.7332652;-43.3522873;0;0
01/02/2018;São João de Meriti;-22.7852499;-43.3318801;0;0
01/02/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
01/02/2018;Belford Roxo;-22.721499;-43.349113;0;0
01/02/2018;Belford Roxo;-22.7388186;-43.3584626;0;0
01/02/2018;Rio de Janeiro;-22.9441667;-43.2408333;0;0
01/02/2018;Duque de Caxias;-22.617558;-43.2061884;0;0
01/02/2018;Itaguaí;-22.867885;-43.778092;0;0
01/02/2018;Rio de Janeiro;-22.907224;-43.3070094;0;0
01/02/2018;São Gonçalo;-22.8465405;-42.9817558;1;0
01/02/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
01/02/2018;São Gonçalo;-22.8234925;-43.0153807;0;0
01/02/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
01/02/2018;Rio de Janeiro;-22.8789961;-43.2163383;0;0
01/02/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
01/02/2018;Rio de Janeiro;-22.8746398;-43.4500019;1;0
01/02/2018;Belford Roxo;-22.7182298;-43.3264643;0;0
01/02/2018;Rio de Janeiro;-22.8894868;-43.4526876;0;0
01/02/2018;Rio de Janeiro;-22.8786748;-43.49941;0;0
01/02/2018;Rio de Janeiro;-22.8873558;-43.4426852;2;0
01/02/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
01/02/2018;Niterói;-22.8687308;-43.0987602;0;0
02/02/2018;Rio de Janeiro;-22.9208446;-43.1795305;0;0
01/02/2018;Rio de Janeiro;-22.9237672;-43.209857;0;0
01/02/2018;Rio de Janeiro;-22.9256516;-43.2154698;0;0
01/02/2018;Rio de Janeiro;-22.8703855;-43.4798073;0;0
02/02/2018;Rio de Janeiro;-22.880105;-43.293954;0;0
02/02/2018;Rio de Janeiro;-22.8545113;-43.4929818;0;0
01/02/2018;São João de Meriti;-22.7763428;-43.3934543;0;0
02/02/2018;Rio de Janeiro;-22.8700287;-43.4775467;0;0
01/02/2018;Itaboraí;-22.7570025;-42.8643167;0;0
01/02/2018;Nova Iguaçu;-22.7109256;-43.533022;2;0
02/02/2018;Belford Roxo;-22.7486004;-43.4106276;0;0
02/02/2018;Rio de Janeiro;-22.9084277;-43.3648659;0;0
01/02/2018;Rio de Janeiro;-22.9033243;-43.2872731;0;0
02/02/2018;Rio de Janeiro;-22.8861611;-43.3437283;0;0
02/02/2018;Rio de Janeiro;-22.9111075;-43.362862;0;0
02/02/2018;Rio de Janeiro;-22.9320192;-43.6359488;0;0
01/02/2018;São João de Meriti;-22.7926188;-43.3868528;0;1
02/02/2018;Rio de Janeiro;-22.9084277;-43.3648659;0;0
02/02/2018;Rio de Janeiro;-22.8127714;-43.3775867;0;0
02/02/2018;Rio de Janeiro;-22.9084277;-43.3648659;0;0
31/01/2018;Niterói;-22.8989571;-43.1193031;1;0
31/01/2018;São Gonçalo;-22.8379035;-43.0367362;0;0
31/01/2018;São Gonçalo;-22.8055662;-43.0488415;0;0
01/02/2018;Belford Roxo;-22.7211206;-43.3533095;3;0
01/02/2018;Rio de Janeiro;-22.8150158;-43.381539;0;0
02/02/2018;Rio de Janeiro;-22.8164311;-43.3849321;0;0
02/02/2018;Rio de Janeiro;-22.893043;-43.302995;0;0
02/02/2018;Rio de Janeiro;-22.867313;-43.363854;0;0
02/02/2018;Rio de Janeiro;-22.9896028;-43.2491837;0;0
01/02/2018;Rio de Janeiro;-22.8136207;-43.3822172;0;0
02/02/2018;Rio de Janeiro;-22.9084488;-43.3648504;0;0
02/02/2018;Rio de Janeiro;-22.9061671;-43.3512054;0;0
01/02/2018;Belford Roxo;-22.7581676;-43.4032565;0;0
02/02/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
03/02/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
03/02/2018;Rio de Janeiro;-22.8543104;-43.241442;0;0
03/02/2018;Niterói;-22.8781886;-43.091985;0;0
03/02/2018;Rio de Janeiro;-22.9569444;-43.17;0;0
03/02/2018;Rio de Janeiro;-22.8888889;-43.3394444;0;0
03/02/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
03/02/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
03/02/2018;Niterói;-22.8688785;-43.1004422;0;0
03/02/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
03/02/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
03/02/2018;Rio de Janeiro;-22.9122222;-43.3288889;0;0
16/02/2018;Rio de Janeiro;-22.8588961;-43.4870104;0;0
03/02/2018;Rio de Janeiro;-22.8714551;-43.2582145;0;0
03/02/2018;Rio de Janeiro;-22.8255312;-43.34446;0;0
03/02/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
02/02/2018;São Gonçalo;-22.8479846;-42.9945053;0;0
03/02/2018;Rio de Janeiro;-22.8245042;-43.3497101;0;0
03/02/2018;Rio de Janeiro;-22.9352778;-43.2563889;0;0
03/02/2018;Rio de Janeiro;-22.9069444;-43.3408333;0;0
03/02/2018;Belford Roxo;-22.749661;-43.400902;0;0
03/02/2018;Rio de Janeiro;-22.8440802;-43.3094623;0;0
03/02/2018;Duque de Caxias;-22.774734;-43.3047139;0;0
03/02/2018;São Gonçalo;-22.9057015;-42.9734381;0;0
03/02/2018;Niterói;-22.8781259;-43.0911745;0;0
04/02/2018;Rio de Janeiro;-22.9899417;-43.2451481;0;0
03/02/2018;Cachoeiras de Macacu;-22.6018688;-42.7412025;0;0
03/02/2018;São João de Meriti;-22.8108588;-43.3900924;0;0
04/02/2018;Rio de Janeiro;-22.9059077;-43.3438091;0;0
04/02/2018;Rio de Janeiro;-22.8868919;-43.3307597;0;0
04/02/2018;Rio de Janeiro;-22.9044631;-43.3441642;0;0
04/02/2018;Belford Roxo;-22.755377;-43.354251;0;0
04/02/2018;Rio de Janeiro;-22.8605344;-43.4480647;0;0
04/02/2018;Rio de Janeiro;-22.8605865;-43.4480931;1;0
04/02/2018;Rio de Janeiro;-22.8630204;-43.2810175;0;0
04/02/2018;Rio de Janeiro;-22.9069444;-43.3408333;0;0
04/02/2018;Rio de Janeiro;-22.8922993;-43.348303;0;0
04/02/2018;Rio de Janeiro;-22.8922993;-43.348303;0;0
04/02/2018;Belford Roxo;-22.734894099999998;-43.4146423;0;0
03/02/2018;Rio de Janeiro;-22.88909;-43.329811;0;0
04/02/2018;Rio de Janeiro;-22.9128443;-43.2844978;0;0
05/02/2018;Itaguaí;-22.8187043;-43.762242;0;0
05/02/2018;Rio de Janeiro;-22.8619901;-43.2606645;0;0
05/02/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
05/02/2018;Rio de Janeiro;-22.8581095;-43.4875308;0;0
05/02/2018;São Gonçalo;-22.840763;-43.0783994;0;0
05/02/2018;Rio de Janeiro;-22.8586115;-43.4892789;0;0
02/02/2018;Itaboraí;-22.7803697;-42.920944;0;0
02/02/2018;Rio de Janeiro;-22.9879841;-43.2479825;1;0
02/02/2018;São Gonçalo;-22.8619209;-42.9959577;0;0
02/02/2018;Rio de Janeiro;-22.8220605;-43.3701892;3;0
02/02/2018;Rio de Janeiro;-22.902155;-43.3552888;1;0
